sg,sr,sc,dg,dr,dc,color,flits,stalls,stalls/flit,flits_vc_0,flits_vc_1,flits_vc_2,flits_vc_3,flits_vc_4,flits_vc_5,flits_vc_6,flits_vc_7,stalls_vc_0,stalls_vc_1,stalls_vc_2,stalls_vc_3,stalls_vc_4,stalls_vc_5,stalls_vc_6,stalls_vc_7,stalls/flit_0,stalls/flit_1,stalls/flit_2,stalls/flit_3,stalls/flit_4,stalls/flit_5,stalls/flit_6,stalls/flit_7
6,1,15,6,3,15,k,281688775,813741849,2.8887975710072222,28236871,47493451,28415542,406913,5316885,79933809,84840538,7044766,507949893,182372659,99729475,55826,90336,3825814,18629577,1088269,17.988887401865455,3.8399538285815447,3.509680547356795,0.13719394563457055,0.016990399453815534,0.0478622756485932,0.2195834378136546,0.15447908418817602
6,1,15,6,1,13,g,393783520,327408501,0.8314428724696249,54014707,80310958,39398553,1191284,17701570,123389600,76303663,1473185,202115117,8138053,109229889,14176,4892,732825,6982489,191060,3.7418534363242957,0.10133178837189316,2.7724340282243363,0.011899765295261247,0.0002763596675323149,0.0059391148038408425,0.09150922413777174,0.12969179023679986
6,1,15,6,1,11,g,168646203,144108741,0.8545033237421894,1453875,4721796,44494165,1132990,1671955,23266346,86927133,4977943,1401977,1684062,131838504,5086,1661,637974,8295581,243896,0.9643036712234545,0.3566570855665937,2.963051537207182,0.00448900696387435,0.0009934477901618166,0.027420463875161144,0.09543143450963694,0.04899533803420409
6,1,15,6,4,15,k,216097300,935218251,4.32776462732297,7558214,29321098,25440957,348671,4848629,64872099,77357272,6350360,426194114,184103807,270171899,123480,195236,4307072,46950315,3172328,56.38820414452409,6.278885156347147,10.619565097334979,0.35414473816291003,0.04026622783471369,0.06639328873881513,0.6069282665500407,0.49955089160299576
6,1,15,6,5,15,k,306281604,1127428288,3.6810186223264,61896605,44822912,27913863,413402,22608677,59705815,82013851,6906479,558269546,237797141,277884675,157682,242829,3427437,46582514,3066464,9.019388801695989,5.305258636475917,9.95507769741508,0.38142534385416615,0.010740522322469378,0.057405413526303926,0.5679834982995738,0.44399816462194414
6,1,15,6,5,15,k,259280708,1098053004,4.2349969362163264,48470520,36458159,24122769,370973,18195386,51077676,74330366,6254859,547107576,230199195,269100260,159210,249333,3312481,44966804,2958145,11.287429472594889,6.3140652549131735,11.155446540983748,0.4291686996088664,0.013703089343639096,0.06485183468409957,0.6049587324781907,0.47293552100854713
6,1,15,6,5,15,k,276781308,1112878007,4.020784550234151,54875085,39286884,25720142,380449,19749992,53283929,77021996,6462831,555943265,232920346,272191925,165300,198847,3332810,45135047,2990467,10.131068863036841,5.928705010048646,10.582831346732068,0.43448661975718167,0.010068206609906476,0.0625481277853966,0.5860020428450076,0.462717808960191
6,1,15,6,1,9,g,243207984,325966365,1.3402782245832852,5162115,17886245,42081833,1631289,11313760,86358136,74516067,4258539,25553866,1218925,282703249,86362,15374,709284,15092051,587254,4.9502705770793565,0.06814873664092155,6.71794047089156,0.052940956507399974,0.0013588762710186534,0.008213285196428973,0.20253418635205211,0.1379003456349701
6,1,15,6,1,12,g,246123693,397885687,1.6166086334483856,16517481,58888124,41461097,1097995,2673692,41162326,82780711,1542267,85086572,6747168,287568745,29373,82,79470,17808831,565446,5.151304366567759,0.11457603913481774,6.935869183586725,0.026751487939380415,3.066920198736429e-05,0.001930648914252319,0.21513261706582829,0.3666330149059793
6,1,15,6,1,10,g,155375718,319666888,2.0573799568861846,1342765,4791029,42297707,1061780,1571135,20598831,78697296,5015175,3302775,4851240,292488201,18713,3781,1468554,16838495,695129,2.459682073929541,1.0125674463669496,6.9149895288650045,0.01762417826668425,0.0024065404946105842,0.07129307483516904,0.21396535657336943,0.13860513342007008
6,1,15,6,1,14,g,196964545,447729325,2.273146799085084,15838683,11398783,58341536,1001474,2760468,4187281,98700628,4735692,83446730,4413097,338627402,60183,274,3910,20550951,626778,5.268539688558701,0.3871551024350582,5.80422500360635,0.060094420823705856,9.925853152436471e-05,0.0009337801785932208,0.2082149973757006,0.1323519350498301
6,1,15,6,2,15,k,310349394,1114410607,3.5908257871449236,17214312,39926438,27008465,360195,17964000,126732190,74545720,6598074,566650710,176662742,291837405,143813,268467,22826702,52509634,3511134,32.917418366763656,4.424705805211073,10.805405083184105,0.3992642873998806,0.014944722778891115,0.18011763230794006,0.7043950209348036,0.5321452896708949
6,1,15,6,0,15,k,232329513,1008837058,4.342268207655564,16453799,39949422,26599836,374704,8811186,53812618,79831152,6496796,537921528,106688809,301668627,187418,272968,628947,57958741,3510020,32.69284667935958,2.670597061454356,11.340995748996347,0.5001761390324095,0.03097971147130477,0.01168772350009063,0.7260165931214421,0.5402693881722621
6,1,15,6,0,15,k,235084528,1009632147,4.294762209957092,16850898,40936098,27106444,377878,9152590,52762075,81336054,6562491,533257214,108311482,306634488,191211,294523,575165,56810411,3557653,31.645625888899215,2.6458672734269886,11.312235865390532,0.5060125225601914,0.03217919736380631,0.010901106523956839,0.6984652955994153,0.5421192958588439
6,1,15,6,4,15,k,236411868,963756548,4.07659969084124,8905168,36104260,26411281,377317,5208039,71638468,80960654,6806681,441438065,165627428,293553542,153729,220351,4268964,55080178,3414291,49.570997986787,4.5874760485327775,11.114702918044756,0.4074266465597893,0.042309783010457486,0.05959038655042149,0.6803326712257043,0.5016087870138177
6,1,15,6,1,5,g,171518597,413733638,2.412179467629391,16045119,12945614,46498171,1520250,2794410,6335786,80699111,4680136,75097175,3005153,316743818,100899,1500,31153,18122477,631463,4.680375072319501,0.23213676848390505,6.811962947961975,0.06637000493339912,0.0005367859405026464,0.004916990567547578,0.2245684837841646,0.13492407058256425
6,1,15,6,1,4,g,361141141,491540369,1.3610755275317692,13239608,28374165,45779904,1282805,34876552,160542662,72551394,4494051,83888115,70199950,286875850,58340,50970,35393008,14470141,603995,6.336147943353006,2.474079853979844,6.266414407509461,0.04547846321147797,0.0014614403396299037,0.22045858439795896,0.19944676734950123,0.13439878630660845
6,1,15,6,1,7,g,159514724,337427337,2.1153366193330214,4546631,8352791,46261732,1707537,4521884,7497242,82263018,4363889,5042324,1005782,312387702,62348,10122,8376,18293698,616985,1.109024242345596,0.12041268601117879,6.752615790519905,0.03651341083677835,0.0022384475143546363,0.0011172108356646351,0.22238058418911885,0.14138421027665918
6,1,15,6,1,0,g,318741302,426930741,1.3394271100768735,17058411,74060712,43958425,1464192,48883166,51099057,78019884,4197455,111043241,4186411,292883001,91175,123951,118350,17919795,564817,6.509588788779916,0.05652674524652153,6.662727361137256,0.06226983892822799,0.002535658185478412,0.002316089707878562,0.22968241019174035,0.13456177612386552
6,1,15,6,2,15,k,304693375,1174182948,3.8536543434854793,17695708,41496439,25067229,336685,17411030,125053638,71437667,6194979,573050810,239035689,283696221,134574,288749,24284476,50353050,3339379,32.383604544107534,5.760390403619935,11.317414501618826,0.39970298647103375,0.016584257220853677,0.19419247923039232,0.7048529454356341,0.5390460564918783
6,1,15,6,2,15,k,319221133,1175849152,3.6834940749364486,18142180,42888160,27056590,355380,18319511,131929652,74066252,6463408,578726459,232408807,286830004,121041,280002,24190764,50036679,3255396,31.899499343518805,5.418950288377958,10.601114331111201,0.340595981765997,0.015284359937336756,0.18336108398133272,0.675566504971792,0.5036655584793657
6,1,15,6,0,15,k,262107639,1002854775,3.826118074338154,18596151,47624115,28203484,414678,10064507,63659527,86536090,7009087,533989535,104042945,304247570,135408,242812,626301,56083462,3486742,28.71505694915039,2.184669363409693,10.787588157548194,0.32653769913040964,0.02412557316518335,0.009838291761105922,0.6480933215263135,0.4974602255614747
6,1,15,6,4,15,k,237093427,969417620,4.088757888678204,8892690,35136713,26720944,360839,5633592,74353914,79453166,6541569,435729734,186177193,286266466,166367,200177,4512570,53045876,3319237,48.998642030701625,5.298651384948842,10.7131868544764,0.461056038842808,0.03553274713539781,0.06069041637808065,0.6676370328653738,0.5074068621763372
6,1,15,6,1,6,g,171804172,434154439,2.5270308278660427,15186382,13432010,45469951,1372449,2137050,9355288,80681175,4169867,83441464,5014965,327340042,82584,0,4678,17706439,564267,5.494492631622199,0.37335923662951415,7.199041010622598,0.06017272772977356,0.0,0.0005000380533448035,0.2194618385267691,0.13532014330433081
6,1,15,6,1,3,g,162533716,355928997,2.189877926620468,4467911,7779284,46859727,1296490,6314602,9042661,82379106,4393935,4800814,639070,330971481,43089,6333,8979,18783101,676130,1.0745097653019497,0.08215023387756508,7.063026231458839,0.033235119437866854,0.0010029135644653456,0.0009929599262871846,0.2280080703959084,0.15387801594698147
6,1,15,6,1,2,g,149397378,363988985,2.4363813466659368,1197786,3967125,48175122,1135919,849628,3159552,86634013,4278233,4663405,361279,338801549,37961,1307,4844,19467743,650897,3.893354071595427,0.09106821690771025,7.0327076493963006,0.03341875609088324,0.001538320300178431,0.0015331287473667153,0.22471246945469328,0.15214155002778015
6,1,15,6,1,1,g,208756870,388838564,1.8626384080198175,9568973,56884891,46514580,1122144,17792,5434092,85268478,3945920,23551135,3201173,341043511,47259,0,1634,20494917,498935,2.461197769081384,0.056274573858285146,7.33197012635608,0.042114915732740184,0.0,0.00030069420981462954,0.24035748591642506,0.12644326291460548
6,2,1,6,2,3,g,288873612,57446932,0.19886528091738612,12948173,39063644,38271281,1853543,25760458,95276031,68788226,6912256,7769350,16584358,17633618,23342,7153,12358269,2881487,189355,0.6000344604601746,0.4245471313428926,0.46075327345327166,0.012593179656474114,0.000277673634529324,0.12971015763660432,0.04188924715110403,0.02739409535757935
6,2,1,0,2,11,b,150018585,440828768,2.9384943738804097,20439459,76890737,6943790,0,8852426,23094447,13797726,0,114710357,314887766,11075456,0,6863,98000,50326,0,5.61220123291913,4.095262684242447,1.5950159783057956,0,0.000775267706276223,0.004243444322351603,0.0036474126243701316,0
6,2,1,0,2,11,b,191171315,454636623,2.378163392347853,24327409,97234154,8140505,0,11157681,32200974,18110592,0,124438981,318876599,11139627,0,6867,116930,57619,0,5.115176096229566,3.2794711105317993,1.3684196496409007,0,0.0006154504686054387,0.0036312566197531787,0.003181508368141693,0
6,2,1,9,2,13,b,337136017,904306475,2.6823193886163756,161489028,77729227,5900213,0,40283807,32255115,19478627,0,611111395,282498461,10470738,0,8808,143104,73969,0,3.7842285792939445,3.634391745591398,1.774637288518228,0,0.00021864864956780276,0.0044366296632332575,0.003797444244915209,0
6,2,1,6,3,1,k,426326420,351847241,0.8253001092449302,26093819,48360231,58004146,830038,4177449,106342661,168275501,14242575,70673682,177669693,83463504,51681,182,3339996,15859376,789127,2.708445321859556,3.673880155783375,1.438923072843793,0.0622634144460856,4.356725839142501e-05,0.03140786556018191,0.09424649402767192,0.055406202881150356
6,2,1,6,2,6,g,225312837,76068220,0.33761156715629126,79238207,16133980,33843161,1456161,15228777,11061073,63195988,5155490,18745834,8304755,41339232,48224,3084,3069,7350635,273387,0.23657569636829365,0.5147369093057014,1.221494410643261,0.03311721712090902,0.00020251133758147487,0.00027745951952401,0.11631489961039931,0.053028325144651625
6,2,1,6,2,5,g,152079496,65529998,0.4308930508291532,19158585,14708150,33564660,1535505,5199261,7307426,65341010,5264899,8157002,8144607,41408212,41661,4060,4059,7498432,271965,0.4257622366161175,0.5537478880756588,1.2336848339890825,0.02713179051842879,0.0007808802058600251,0.0005554623474804945,0.11475843425132241,0.051656261592102716
6,2,1,9,2,13,b,278854806,832924376,2.986946461306462,142855886,61208496,5064577,0,32777831,22428763,14519253,0,597442073,230426422,4852734,0,2121,124090,76936,0,4.182131305391225,3.764614997238292,0.9581716301282417,0,6.470836950742714e-05,0.005532627902840651,0.005298895197982981,0
6,2,1,6,3,1,k,338462116,447515296,1.322202027478904,20061249,35468026,45385332,651284,3072770,81097049,140952364,11774042,70839227,157487934,175669850,71883,880,7499996,34062533,1882993,3.5311473876825916,4.44027908404037,3.870630493570037,0.11037120518851991,0.0002863865502461948,0.09248173752906841,0.24165989156450046,0.15992749134069675
6,2,1,6,3,1,k,440146449,489369203,1.11183267322009,28683654,53996528,58011549,851562,4652211,109979862,169373674,14597409,73730239,168092301,198277485,107113,1580,9209366,37861130,2089989,2.5704618735116522,3.1130205445801997,3.4178967536274545,0.12578414724940756,0.0003396234607587661,0.08373683902240212,0.22353609687890458,0.14317534022647443
6,2,1,6,2,0,g,138444699,153836639,1.111177532337298,408335,10012388,43334195,1822481,25480,3600667,72848949,6392204,690,1261424,126177772,92339,0,12340,25161594,1130480,0.001689789021269301,0.12598632813670424,2.91173683969438,0.05066664618177089,0.0,0.003427142804374856,0.34539405640567306,0.1768529289741066
6,2,1,6,2,4,g,318198221,176334999,0.554167142876641,84993176,58940639,33217577,1329452,48418081,25032885,61242057,5024354,41359792,15414606,96753189,67777,34378,15385,21894233,795639,0.4866248556237032,0.2615276363054021,2.912710611011754,0.05098115614553966,0.0007100240094191259,0.0006145915662537498,0.35750322690826664,0.1583564772705108
6,2,1,6,2,7,g,281902216,216357629,0.7674917638817,16064885,27517420,32920581,1560818,35871455,103275202,59478781,5213074,17042630,62448728,90182787,88052,32948,27374173,18335931,852380,1.0608622470686844,2.2694252586179955,2.7394044777034767,0.05641400855192598,0.0009185019118962417,0.26506046436975256,0.3082768458217057,0.16350813358874247
6,2,1,6,2,2,g,406366504,334160089,0.8223120894826509,22917828,55095276,36764901,1836383,19235076,202836557,60878846,6801637,21821143,129642087,98464092,87993,19846,65683817,17123444,1317667,0.9521470795574519,2.3530526827744724,2.678209088608725,0.04791647494014048,0.001031760935075068,0.32382632584322557,0.2812708374925504,0.1937279216753261
6,2,1,6,4,1,k,337792940,842690699,2.494696008152213,8540365,38284278,53375596,758555,4519171,56225384,162482498,13607093,48776390,109497362,566597211,279933,4846,884351,109903061,6747545,5.711276977037866,2.8601130208071313,10.61528588832994,0.36903454594591034,0.0010723205649885786,0.015728678704977808,0.6763993805658994,0.49588438911970395
6,2,1,6,4,1,k,296518477,812360292,2.739661623177702,7203406,29575010,47937731,670913,3844437,46698877,148224579,12363524,44954151,103002497,549297594,258473,4987,827903,107387998,6626689,6.240679895038541,3.482754426794784,11.458564736824945,0.38525561436430655,0.001297199043709131,0.017728541951876058,0.7244952134422996,0.5359870697060158
6,2,1,6,4,1,k,339039682,844831255,2.491835911408152,8635498,38620723,54115469,759351,4487573,56576013,162235785,13609270,48808871,109546346,565895754,255098,8122,985047,112380960,6951057,5.65212000512304,2.836465438516001,10.457190235198738,0.3359421400643444,0.0018098869923675893,0.017411036016270712,0.6927014283562656,0.5107589900119551
6,2,1,6,5,1,k,382145367,933089426,2.4417133022575674,47718952,45792216,49273743,744331,16134305,51066108,158796612,12619100,78560354,187157725,546602234,313370,20933,1018525,112778973,6637312,1.6463134814863496,4.08710783946337,11.093174594022623,0.4210089328537976,0.0012974218598198063,0.019945224727132133,0.71021019642409,0.5259734846383657
6,2,1,6,2,10,g,314744139,156091007,0.4959298288950823,7327484,37488127,30869057,2051852,14239074,157158422,56027442,9582681,10345447,49007882,72569854,41546,47341,4647616,17778752,1652569,1.411868930727109,1.307290759018182,2.350893128999697,0.020248049079563242,0.003324724627458218,0.02957280902196893,0.317322215067395,0.17245372145853546
6,2,1,6,2,9,g,354053350,143497072,0.40529787954272994,13418758,53003053,30877684,2271808,36902250,155955811,53584354,8039632,14220174,45934210,66794302,122988,93839,566144,14400676,1364739,1.059723560108916,0.8666332861995705,2.1631901537693046,0.054136617178916525,0.0025429072753016414,0.0036301564934954557,0.2687477766364413,0.1697514264334487
6,2,1,6,2,13,g,305660827,180877226,0.5917579552972942,52206393,61558976,34119219,2166642,15547335,65581108,66458187,8022967,35200034,31859542,93222563,89394,21704,187304,18980418,1316267,0.6742475773034157,0.5175450286892361,2.732259580736593,0.04125923895133576,0.0013959948762923035,0.00285606641473639,0.28559939500004716,0.16406237243653127
6,2,1,6,2,14,g,407480094,167258115,0.4104694130162834,15146151,123576573,30500681,1692878,2030707,164923482,62126518,7483104,13034038,53426583,81664395,41495,294,494011,17404339,1192960,0.8605511723737602,0.4323358522007242,2.6774613655347563,0.02451151234761158,0.00014477716381536087,0.002995395161496772,0.28014348075969747,0.15942047578117316
6,2,1,6,5,1,k,390251517,908333463,2.3275590828773125,49249834,45205254,51307523,773505,17241338,49861454,163556511,13056098,80487276,181923561,537726481,295537,10041,868842,100533599,6488126,1.6342649195528254,4.024389753456534,10.480460750365983,0.38207509970846987,0.0005823793953810314,0.01742512362355097,0.6146719466276704,0.49694219513364557
6,2,1,6,0,1,k,369573458,849115054,2.297554209101239,15053626,46329436,55044832,794962,6784414,59848637,172051385,13666166,62281993,102138149,570639024,277041,10187,1019083,105865122,6884455,4.137341594643045,2.2046059226794816,10.366804716562674,0.3484959029488202,0.0015015298299897383,0.017027672660281302,0.6153110711663262,0.5037590645393888
6,2,1,6,0,1,k,360302057,842244508,2.33760671535661,14596042,42463524,54611617,787229,6022182,58787834,169636503,13397126,63960640,95550913,568697031,350983,7980,984338,105891064,6801559,4.382053710177047,2.2501880201935194,10.413480908283672,0.4458461260954563,0.0013251011012287573,0.01674390657087315,0.6242233371198415,0.5076879175429119
6,2,1,6,1,1,k,307683762,771614321,2.5078161940830666,9171356,23730318,49996130,692771,5848771,57993041,147532242,12719133,45565015,70912002,535305776,239637,11165,15368136,97391020,6821570,4.968187365096284,2.9882449110037212,10.706944237483981,0.34591084211088513,0.0019089480507956287,0.264999657458901,0.6601338031587699,0.5363235056980692
6,2,1,6,2,15,g,426696714,141012549,0.3304748885410915,14440,130483429,29140963,1819972,1091,197888523,59270200,8078096,9,51498985,69237469,54076,0,792321,18059572,1370117,0.0006232686980609418,0.39467835413798025,2.3759499300005973,0.02971254502816527,0.0,0.0040038754546669695,0.30469902244298147,0.16960890288998795
6,2,1,6,2,11,g,311737907,160156167,0.5137526216854982,5998372,37466794,30008670,1983724,12858655,157819460,56643207,8959025,10085697,56413458,69215142,32471,44723,5566190,17237283,1561203,1.6814057214190783,1.50569216037006,2.306504820106989,0.016368708550181375,0.0034780464986423542,0.035269351447533785,0.3043133309877741,0.174260368734321
6,2,1,6,2,12,g,351875501,162571161,0.46201329884571873,10395179,68039855,34265532,2048671,28563717,138245581,62451840,7865126,14563542,45498007,82248471,94987,65545,463890,18312476,1324243,1.4009900166221283,0.6686964133007044,2.4003266898059543,0.0463651801582587,0.0022946943494783958,0.003355550294226041,0.29322556389051146,0.16836894920691672
6,2,1,6,2,8,g,326189471,147253590,0.4514357546507073,15179631,42839614,31103228,2103922,44110971,128904494,54265126,7682485,15749438,41427202,72127179,109631,95390,456418,16005253,1283079,1.0375376054925183,0.9670302351463764,2.318961202354945,0.052107920350659385,0.0021625005715698257,0.00354074544522862,0.2949454682921035,0.167013537937269
6,2,1,6,5,1,k,414566236,914458672,2.2058204276915596,54722309,48241293,54070160,814358,18814065,53974986,170231187,13697878,80914895,174910828,546254841,330278,11987,971292,104325793,6738758,1.4786454825946764,3.625749168870743,10.102704356709875,0.40556855829991234,0.0006371297218331073,0.017995224676853088,0.6128477092743294,0.4919563453550981
6,2,1,6,0,1,k,352401872,829818866,2.354751583158446,14790158,41612834,53176123,768785,6767204,55252761,166829186,13204821,63684663,87617789,564991097,311113,6901,1008984,105409192,6789127,4.305881181255805,2.105547269383287,10.62490202604654,0.40468141287876325,0.001019771237870175,0.01826124127987016,0.6318390356469161,0.5141400250711463
6,2,1,6,1,1,k,314269414,779150665,2.4792443371533444,12547671,22992381,51134618,702776,6173577,59297687,148519914,12900790,48113648,71883682,538059212,283973,11230,16240295,97743148,6815477,3.834468404534993,3.126413136595118,10.52240601464941,0.40407327512607144,0.0018190426716958418,0.2738773773756133,0.6581147629805387,0.5282991971809479
6,2,1,6,1,1,k,360155844,810352367,2.2500047701572212,15716492,31699696,57306687,793379,8195780,71346896,160989852,14107062,49773030,77424665,554856915,261637,17997,18128322,102688333,7201468,3.166929999391722,2.44244187704513,9.68223682168191,0.3297755549365436,0.0021958861755684025,0.2540870453565352,0.6378559376525174,0.5104867335239612
6,2,2,6,2,6,g,251733455,66517907,0.2642394392910549,86551286,46830889,33407537,887539,7885391,27537548,47310297,1322968,20062007,18625349,26738819,263595,1212,20280,776764,29881,0.23179328612171055,0.3977150423089342,0.8003828297788012,0.2969953996387764,0.0001537019533971112,0.0007364490113644105,0.016418497647562855,0.022586336177443444
6,2,2,1,2,10,b,279790078,430305098,1.5379569607182424,112965994,96887856,7807223,0,12174842,32396421,17557742,0,38871999,380209165,11109832,0,8727,72392,32983,0,0.34410354500133905,3.924218996031866,1.423019683183124,0,0.0007168060168665844,0.002234567824637172,0.0018785445189933875,0
6,2,2,1,2,10,b,281424851,428135050,1.521312167275519,117774238,95834058,7658251,0,12500928,30780488,16876888,0,37912587,378956307,11172933,0,5735,59997,27491,0,0.3219089984687483,3.954296780378433,1.4589405596656468,0,0.0004587659412165241,0.0019491893695772465,0.0016289140509790669,0
6,2,2,10,2,12,b,257610507,446002832,1.7313068367976157,85785770,68543297,5869868,0,66217541,18274261,12919770,0,81949332,352591810,11280053,0,78900,64385,38352,0,0.955278853357614,5.144074263016558,1.921687676792732,0,0.0011915271815967918,0.0035232614878380033,0.0029684738969811384,0
6,2,2,6,3,2,k,317561477,458591758,1.444103870319258,21185624,58348225,49478477,1443970,1987656,93616865,83825461,7675199,74208850,335896153,42920335,930122,453,1053564,3396589,185692,3.5027927428524173,5.756750149640371,0.8674546510394813,0.6441421913197642,0.00022790663978072666,0.011253997877412367,0.04051977715935257,0.024193770089869983
6,2,2,6,2,7,g,293958288,118030104,0.40151990543637944,15873138,53557025,32265070,1000532,35332635,114018117,40546893,1364878,20316633,44474387,41430642,332681,28766,9250263,2099157,97575,1.2799380311567883,0.8304118273933252,1.2840710402921798,0.3325041078146426,0.0008141481664189495,0.08112976466713619,0.0517710937802312,0.07148990605753774
6,2,2,6,2,4,g,386328076,164398969,0.42554238020226104,78088758,135239040,33680765,767943,39624989,51119362,46348809,1458410,55980622,61752523,43035098,380581,22894,37768,3088900,100583,0.7168845226095157,0.45661757877015396,1.2777351702076838,0.49558495877949277,0.0005777667219036956,0.0007388198624231656,0.06664464668337002,0.0689675742760952
6,2,2,10,2,12,b,344281122,410689958,1.1928913081676318,103649266,100205890,7935169,0,81595485,31125280,19770032,0,81223857,322539320,6790858,0,13097,79151,43675,0,0.7836414104466499,3.2187660825127145,0.8557924853270296,0,0.0001605113322140312,0.0025429811394467776,0.002209151710022523,0
6,2,2,6,3,2,k,308112717,542111615,1.7594587470402918,20704571,57167440,46721908,1331798,1855151,91475933,81448844,7407072,79883883,330727332,111504306,1643215,955,3481950,14177047,692927,3.8582727939641925,5.785239499967114,2.386552920741165,1.2338320075567015,0.000514782893683587,0.03806411026165757,0.17406075155590914,0.09354938091596787
6,2,2,6,3,2,k,320459949,546026058,1.7038823718966516,23514443,60618014,46895500,1382698,2053009,95400592,82888993,7706700,79193913,331651043,113856419,1677196,1745,3838569,15050852,756321,3.367883857593395,5.471163126525393,2.427875147935303,1.2129879409675866,0.0008499719192658191,0.04023632264252616,0.18157841536330402,0.0981381135894741
6,2,2,6,2,1,g,497900056,305473604,0.6135239398326158,12725155,61217622,33940323,974489,34954568,316873576,35324664,1889659,15665041,175052413,75209251,1816439,62723,33757817,3576220,333700,1.2310294845131553,2.8595101750277068,2.2159262008201868,1.8639912815845023,0.0017944149674514645,0.10653402352488994,0.10123861333826134,0.17659270799652213
6,2,2,6,2,0,g,117558477,125692209,1.0691888174087183,191275,12133922,36475538,1162968,27468,11651694,53981259,1934353,177,14508292,100536485,1999800,0,22010,8287852,337593,0.0009253692327800288,1.195680341442775,2.756271477064985,1.7195658006067236,0.0,0.0018889957116965139,0.15353202488293205,0.17452502206164025
6,2,2,6,2,5,g,253267064,167240523,0.6603326952927444,18889929,99691920,34393520,967883,5325564,43438493,49027564,1532191,15350144,52411895,89377085,1787031,5231,526665,7497285,285187,0.8126099362258058,0.5257386456194243,2.5986605907159257,1.846329566693495,0.0009822433830482555,0.012124384701835765,0.15291979426104058,0.18613018872973408
6,2,2,6,2,3,g,201186557,153647513,0.763706657597406,12864380,16012504,50131626,1029542,24999889,41272495,52911313,1964808,14008523,29662881,99943658,1637912,35669,116404,7894085,348381,1.0889388373166837,1.8524823475453933,1.9936249025714825,1.5909132410333915,0.0014267663348425266,0.002820377105866752,0.14919465332489482,0.177310454761992
6,2,2,6,4,2,k,246298311,652159378,2.6478434843996963,7886159,39666404,43460903,1283460,4586053,62823737,79218596,7372999,38221924,268874420,307268179,3854230,6425,453073,31539897,1941230,4.846709786094853,6.778391608173002,7.069990676447749,3.002999703925327,0.0014009868616869452,0.007211812312279354,0.3981375408370025,0.2632890632427863
6,2,2,6,4,2,k,262872627,663336605,2.5234145242517014,8571376,45206200,46471765,1330159,4956323,66600160,82092355,7644289,37269762,275789049,312017575,3886439,9344,514875,31870474,1979087,4.348165568748822,6.1006908123222034,6.714132226309889,2.921785290329953,0.0018852685751110248,0.007730837283273794,0.3882270645055803,0.2588974592666499
6,2,2,6,4,2,k,236618418,650477891,2.7490585749753427,7367233,36462345,42637778,1223546,4329935,60399109,77038819,7159653,38645299,269470597,303664848,3803684,11594,539210,32321969,2020690,5.245564922407096,7.390380322494343,7.121967003064747,3.108738044993813,0.0026776383479197724,0.008927449575456485,0.41955431585730824,0.2822329517924961
6,2,2,6,5,2,k,312154899,775833438,2.4854116994012,47468833,57673395,44286147,1356186,15538635,58733263,79642054,7456386,84776591,347967667,303905424,4022124,31935,497149,32668362,1964186,1.7859421781024194,6.033417436237281,6.862313490491733,2.965761333622379,0.002055199829328638,0.008464522054563868,0.41018984769026673,0.2634233259919752
6,2,2,6,2,13,g,241308811,165717813,0.6867458022492183,47029295,36482203,33039042,1217432,11832665,62710851,46893147,2104176,28709437,52414228,76020351,2016016,25553,203933,5938976,389319,0.6104585875676002,1.4367067690512,2.3009247967904156,1.6559577865539923,0.0021595304185489913,0.003251957145343156,0.12664912423130825,0.1850220703971531
6,2,2,6,2,12,g,290274743,170679645,0.5879934410965959,9784202,43049275,33607273,1097266,26611100,130435584,43598358,2091685,16152876,67749417,78577919,1825795,51880,340028,5601084,380646,1.6509139938034803,1.5737644129895334,2.3381224355811314,1.663949306731458,0.0019495624006523593,0.0026068653167528274,0.12847006761126187,0.18198055634572127
6,2,2,6,2,10,g,228932666,144697993,0.6320548112605302,8088178,29811420,30046003,792281,16042292,99251120,41487255,3414117,11566491,55931072,69795195,632807,34144,1286767,4995306,456211,1.4300490172199474,1.8761626249269576,2.322944419595512,0.798715354779428,0.0021283741749620316,0.012964760498420573,0.12040579691281093,0.13362488748921025
6,2,2,6,2,11,g,226024680,152066713,0.6727880911058032,6792325,29046633,29943436,880329,15243405,100245685,40602560,3270307,14215643,58477367,71319528,951531,36884,1541306,5089980,434474,2.0928979399542866,2.0132235980672872,2.381808420383018,1.0808811251248114,0.0024196693586505114,0.015375285230481492,0.1253610609774359,0.13285419381116206
6,2,2,6,5,2,k,289957969,735593945,2.536898528903684,45047105,48749179,42855478,1289235,14924236,53500734,76498250,7093752,87000729,330097711,285070500,3941313,17018,373592,27194034,1899048,1.9313278622455317,6.771349133900285,6.651903404274245,3.057094323377817,0.001140292876633685,0.0069829322341633665,0.35548570065328294,0.2677071315715576
6,2,2,6,0,2,k,272180236,645962884,2.373290924767954,16984048,51105503,45505204,1389989,4576732,61997074,83141964,7479722,68612832,234334152,307539469,4010446,9734,324646,29163612,1967993,4.039839736675261,4.5853017433367205,6.758336233367946,2.885235782441444,0.002126845093835514,0.005236472934190411,0.3507688608366288,0.26311044715298243
6,2,2,6,0,2,k,330106159,668871784,2.02623236726704,22284015,66280355,53444748,1494888,6659622,75447921,95968944,8525666,73786405,239130885,318757801,4177976,10939,351977,30566171,2089630,3.3111809070313405,3.607869707396709,5.964249302850114,2.794842155398933,0.0016425857203306734,0.0046651649950699104,0.31850064954346063,0.24509874067316265
