sg,sr,sc,dg,dr,dc,color,flits,stalls,stalls/flit,flits_vc_0,flits_vc_1,flits_vc_2,flits_vc_3,flits_vc_4,flits_vc_5,flits_vc_6,flits_vc_7,stalls_vc_0,stalls_vc_1,stalls_vc_2,stalls_vc_3,stalls_vc_4,stalls_vc_5,stalls_vc_6,stalls_vc_7,stalls/flit_0,stalls/flit_1,stalls/flit_2,stalls/flit_3,stalls/flit_4,stalls/flit_5,stalls/flit_6,stalls/flit_7
9,5,8,4,5,0,b,843415,21695616,25.72353586312788,65267,545258,69529,0,78898,31670,52793,0,0,21695270,131,0,55,70,90,0,0.0,39.78899896929527,0.0018841059126407686,0,0.000697102588151791,0.0022102936532996525,0.0017047714659140416,0
9,5,8,9,5,14,g,340031,649,0.0019086495054862645,21335,50104,4911,1024,53370,151078,54013,4196,0,0,0,0,8,12,491,138,0.0,0.0,0.0,0.0,0.00014989694584972832,7.94291690385099e-05,0.009090404161961009,0.0328884652049571
9,5,8,9,0,8,k,246286,3445904,13.991473327757161,11129,16322,28710,8793,8,51942,107991,21391,0,3332694,87631,10433,0,361,11547,3238,0.0,204.18416860678838,3.052281435040056,1.1865119981803707,0.0,0.006950059681952948,0.10692557713142761,0.15137207236688327
9,5,8,9,0,8,k,182335,2863709,15.705755888885841,7367,12500,20770,7412,6,37609,81277,15394,0,2753193,82570,11857,0,816,11608,3665,0.0,220.25544,3.9754453538757826,1.599703184025904,0.0,0.02169693424446276,0.14282023204596625,0.2380797713394829
9,5,8,14,5,2,b,1108275,16408541,14.805477882294557,83759,554577,52865,0,332320,40170,44584,0,16,16408357,8,0,14,11,135,0,0.00019102424814049834,29.587157419077965,0.0001513288565213279,0,4.212806933076553e-05,0.00027383619616629324,0.0030279921047909565,0
9,5,8,9,5,15,g,335433,50481,0.15049503179472504,25220,39116,5803,1249,59449,149251,50629,4716,0,34743,1752,0,37,12223,1027,699,0.0,0.8882043153696697,0.30191280372221263,0.0,0.0006223822099614796,0.08189559868945602,0.020284817002113414,0.14821882951653945
9,5,8,9,5,11,g,593563,1575826,2.6548588776591533,28176,84116,5056,1135,77657,343138,51195,3090,0,1572052,883,0,13,514,1664,700,0.0,18.68909601027153,0.17464398734177214,0.0,0.00016740280979177667,0.0014979396044740017,0.032503174138099424,0.22653721682847897
9,5,8,9,2,8,k,224680,4005224,17.82634858465373,0,14861,24007,10643,0,54375,101962,18832,0,3687258,224644,58866,0,2154,23722,8580,0,248.11641208532401,9.357437414087558,5.530959315982336,0,0.03961379310344828,0.23265530295600323,0.45560747663551404
9,5,8,9,1,8,k,221794,2605844,11.748938203918952,33774,11028,22130,6935,5,45441,84274,18207,6,2358744,197653,19992,0,759,22886,5804,0.00017765144785930004,213.88683351468987,8.931450519656575,2.8827685652487385,0.0,0.01670297748729121,0.27156655670788143,0.3187784917888724
9,5,8,9,1,8,k,223845,2073368,9.262516473452612,33048,11630,22126,5984,4,50430,82987,17636,7,1825877,207575,11296,0,423,22014,6176,0.00021181312030985234,156.99716251074807,9.381496881496881,1.8877005347593583,0.0,0.008387864366448542,0.2652704640485859,0.35019278748015426
9,5,8,9,1,8,k,214280,2581587,12.047727272727272,32422,10115,21439,5363,11,44547,83198,17185,0,2337812,194491,14985,0,669,25851,7779,0.0,231.1232822540781,9.071831708568496,2.7941450680589224,0.0,0.015017846319617483,0.31071660376451354,0.4526622054116963
9,5,8,9,5,9,g,316856,82896,0.26162042063271645,21833,32106,9146,2149,55921,161345,30371,3985,0,54758,868,0,53,24780,1460,977,0.0,1.7055379056874105,0.09490487644872075,0.0,0.0009477655978970334,0.1535839350460194,0.048072174113463505,0.2451693851944793
9,5,8,9,5,13,g,421595,1817280,4.310487553220508,25287,59681,5823,684,58039,223630,46939,1512,0,1781606,30596,0,73,396,4166,443,0.0,29.852147249543407,5.254336252790658,0.0,0.001257774944433915,0.0017707820954254796,0.08875348857027206,0.29298941798941797
9,5,8,9,5,10,g,277954,997155,3.5874821013549005,17932,47869,4250,1100,35663,133606,34685,2849,11,989161,0,0,50,1707,4527,1699,0.0006134285076957395,20.663916104368173,0.0,0.0,0.0014020132910859994,0.012776372318608446,0.1305175147758397,0.5963495963495964
9,5,8,9,5,12,g,381537,944546,2.4756340800499035,24064,53954,7030,777,65546,162287,66546,1333,0,933434,5586,0,57,319,4649,501,0.0,17.30055232234867,0.7945945945945946,0.0,0.0008696182833429957,0.0019656534411259066,0.0698614492230938,0.3758439609902476
9,5,8,9,4,8,k,451393,6216514,13.771844047204986,0,58329,36212,7575,0,175702,151276,22299,0,5939300,225913,13015,0,2754,26074,9458,0,101.8241355072091,6.238622556058765,1.718151815181518,0,0.01567426665604262,0.1723604537401835,0.42414458047446074
9,5,8,9,3,8,k,730489,14734566,20.17082529647948,386590,90254,25268,7629,34736,67859,96537,21616,111760,14374105,201042,9648,0,1747,28125,8139,0.2890918026850151,159.2628027566645,7.956387525724236,1.2646480534801416,0.0,0.02574455856997598,0.29133907206563286,0.3765266469282013
9,5,8,9,3,8,k,975546,15232832,15.614673218894854,587376,106831,21743,4994,52002,93521,91459,17620,98191,14901309,190890,6383,0,3272,24485,8302,0.1671689003296015,139.4848779848546,8.779377270845789,1.278133760512615,0.0,0.0349867944098117,0.26771558840573373,0.47116912599318955
9,5,8,9,2,8,k,344176,6249814,18.158773418251126,0,39671,28883,4412,0,135709,114985,20516,0,6000926,211517,3782,0,1254,22713,9622,0,151.26732373774294,7.323235121005435,0.857207615593835,0,0.009240359887700889,0.19753011262338566,0.4689998050302203
9,5,8,9,5,1,g,116488,1131772,9.715781883112424,0,5588,5608,935,0,34492,64103,5762,0,1106801,15287,0,0,1,5704,3979,0,198.06746599856837,2.7259272467902997,0.0,0,2.8992230082337934e-05,0.08898179492379452,0.6905588337382853
9,5,8,9,5,0,g,95113,9671,0.10167905543931954,0,3645,4936,1041,0,27135,53257,5099,0,0,581,1433,0,0,5005,2652,0,0.0,0.1177066450567261,1.3765609990393852,0,0.0,0.09397825637944308,0.5201019807805453
9,5,8,9,5,3,g,286071,3134333,10.956486326820965,48281,29222,4005,502,77485,89774,34437,2365,0,3119628,9088,0,74,3066,1520,957,0.0,106.75614263226336,2.26916354556804,0.0,0.0009550235529457315,0.03415242720609531,0.04413857188489125,0.4046511627906977
9,5,8,9,5,4,g,284546,3448473,12.119210953589226,15956,22048,4014,1735,45770,149622,41359,4042,0,3432001,10595,891,49,36,2521,2380,0.0,155.66042271407838,2.6395117090184357,0.5135446685878963,0.0010705702425169324,0.000240606327946425,0.06095408496336952,0.5888174171202375
9,5,8,9,4,8,k,244169,4999945,20.477394755271963,14,21996,23827,6504,0,82378,92926,16524,0,4753795,211404,7778,0,1399,19222,6347,0.0,216.12088561556646,8.8724556175767,1.195879458794588,0,0.016982689553036005,0.20685276456535306,0.38410796417332366
9,5,8,9,4,8,k,203022,4861820,23.947256947522927,0,13442,22198,7377,0,52071,90723,17211,0,4590917,220377,19409,0,2232,20467,8418,0,341.5352626097307,9.927786287052887,2.631015317879897,0,0.04286455032551708,0.22559880074512528,0.4891058044274011
9,5,8,9,3,8,k,893420,12781382,14.306129256116943,501592,123566,22893,6930,42275,80258,95783,20123,126994,12421035,185296,15323,0,1726,21642,9366,0.25318186892932903,100.52146221452503,8.094002533525531,2.2111111111111112,0.0,0.02150564429714172,0.22594823716108287,0.46543755901207573
9,5,8,9,2,8,k,207656,6055918,29.163221866933775,0,16450,21443,5316,0,65023,80985,18439,0,5823425,201817,2080,0,1421,20436,6739,0,354.00759878419456,9.411789395140605,0.3912716328066215,0,0.02185380557648832,0.25234302648638635,0.3654753511578719
9,5,8,9,5,2,g,90347,2252390,24.930434878855966,1123,12917,3443,393,10419,28348,31557,2147,0,2244136,3184,0,7,2079,2462,522,0.0,173.73507780444376,0.9247749056055765,0.0,0.0006718495057107208,0.07333850712572315,0.07801755553442977,0.2431299487657196
9,5,8,9,5,7,g,469663,2995805,6.378626802622306,23330,73687,4265,1328,65670,263597,34195,3591,0,2964174,24076,0,95,2100,3236,2124,0.0,40.22655285192775,5.645017584994139,0.0,0.0014466270747677784,0.007966706753111757,0.0946337183798801,0.5914786967418546
9,5,8,9,5,6,g,587987,2904207,4.939236751832949,31584,96951,6200,1486,60764,354231,33074,3697,19256,2860154,19530,0,141,228,3976,922,0.6096757852077,29.501026291631856,3.15,0.0,0.0023204528997432692,0.0006436477891545347,0.12021527483824151,0.2493913984311604
9,5,8,9,5,5,g,384303,1796921,4.675792278488588,33348,27721,5529,1856,158632,100606,52517,4094,19137,1764305,8376,0,172,68,4389,474,0.5738575026988125,63.645070524151365,1.5149213239283776,0.0,0.0010842705128851682,0.0006759040216289286,0.08357293828665004,0.11577918905715681
9,5,9,9,0,9,k,419498,4614083,10.999058398371387,17960,39647,41666,2694,44,145953,137759,33775,0,4600970,10932,0,0,160,1348,673,0.0,116.04837692637525,0.2623721979551673,0.0,0.0,0.0010962433112029215,0.009785204596432902,0.019925980754996298
9,5,9,14,5,3,b,1161024,18435972,15.879061931536299,87183,596511,51887,0,346208,39577,39658,0,4,18435274,185,0,267,153,89,0,4.588050422674145e-05,30.905170231563208,0.003565440283693411,0,0.0007712126813938442,0.0038658816989665715,0.002244187805739069,0
9,5,9,4,5,1,b,591843,19924780,33.66565119465804,59471,361947,37684,0,74647,18451,39643,0,0,19924591,56,0,68,32,33,0,0.0,55.048366197260926,0.0014860418214626898,0,0.0009109542245502164,0.0017343233429082435,0.0008324294326867291,0
9,5,9,4,5,1,b,1211500,20462535,16.890247626908792,79744,860672,60019,0,109005,46154,55906,0,0,20462241,37,0,70,83,104,0,0.0,23.774726028033907,0.000616471450707276,0,0.0006421723774138801,0.0017983273389088703,0.0018602654455693486,0
9,5,9,9,5,11,g,204654,501,0.002448034243161629,15236,32255,5970,397,31955,87827,26371,4643,0,0,0,0,10,19,416,56,0.0,0.0,0.0,0.0,0.00031294007197621654,0.0002163343846425359,0.01577490425088165,0.012061167348696963
9,5,9,9,0,9,k,323314,3018486,9.336081951291932,17631,25504,33391,2593,24,98724,113339,32108,11,2984124,25071,0,0,312,6303,2665,0.0006239010833191537,117.00611668757841,0.7508310622622862,0.0,0.0,0.0031603257566549165,0.05561192528608864,0.08300112121589635
9,5,9,9,0,9,k,296229,2755014,9.300284577134581,12849,21018,32100,2143,22,89088,111485,27524,0,2721197,24855,0,0,156,6515,2291,0.0,129.46983537919877,0.7742990654205607,0.0,0.0,0.0017510775862068966,0.05843835493564157,0.08323644819066996
9,5,9,14,5,3,b,1054461,15034448,14.25794600274453,82714,512041,47949,0,340126,30472,41159,0,0,15034330,20,0,29,49,20,0,0.0,29.361574561412073,0.00041710984587791197,0,8.526252036010185e-05,0.0016080336046206353,0.0004859204548215457,0
9,5,9,9,5,13,g,214917,162123,0.7543516799508647,16067,36807,5419,65,27500,99675,27101,2283,0,160314,0,0,27,128,1214,440,0.0,4.355530198060151,0.0,0.0,0.0009818181818181818,0.0012841735640832705,0.044795395003874396,0.1927288655278143
9,5,9,9,5,14,g,282093,3916,0.013881946733878544,19696,41728,8139,819,50185,109536,45075,6915,0,0,1286,0,18,32,1638,942,0.0,0.0,0.15800466887824058,0.0,0.00035867291023214105,0.00029214139643587495,0.036339434276206325,0.13622559652928418
9,5,9,9,2,9,k,194437,3032744,15.597566306824318,0,10091,26951,2138,0,39551,90958,24748,0,2851101,145088,0,0,823,26999,8733,0,282.5389951441879,5.38339950280138,0.0,0,0.020808576268615205,0.2968293058334616,0.3528770001616292
9,5,9,9,1,9,k,192018,1080058,5.624774760699518,8180,10221,23383,1492,3,46496,81518,20725,4,912065,135214,0,0,788,23809,8178,0.0004889975550122249,89.23441933274631,5.7825770859171195,0.0,0.0,0.01694769442532691,0.29207046296523465,0.39459589867310013
9,5,9,9,1,9,k,492252,3428189,6.964296742318975,19567,49441,49138,3374,2,169015,161950,39765,2,3217193,169732,1745,0,554,30296,8667,0.00010221290949046864,65.07135777998018,3.4541902397329967,0.517190278601067,0.0,0.0032778155784989496,0.18707008335906145,0.2179554884949076
9,5,9,9,1,9,k,289308,1353942,4.67993280517649,14416,23922,32036,2054,1,86109,105295,25475,4,1176136,142909,0,0,651,25332,8910,0.0002774694783573807,49.165454393445366,4.46088775127981,0.0,0.0,0.007560185346479462,0.24058122417968564,0.3497546614327772
9,5,9,9,5,10,g,558434,719084,1.2876794751035932,21876,61214,7210,364,53645,367297,42077,4751,0,685815,625,0,48,30302,1702,592,0.0,11.20356454405855,0.08668515950069348,0.0,0.0008947711809115482,0.08249999319351914,0.040449651828790074,0.12460534624289624
9,5,9,9,5,15,g,223123,7094,0.03179412252434756,23086,27644,6540,592,54023,60723,43882,6633,0,0,1739,0,24,37,4339,955,0.0,0.0,0.2659021406727829,0.0,0.00044425522462654795,0.000609324308746274,0.0988788113577321,0.14397708427559175
9,5,9,9,5,12,g,230605,491995,2.1334966717980963,17821,34096,6035,68,39235,87846,43870,1634,0,485553,13,0,55,300,5766,308,0.0,14.240761379633975,0.0021541010770505385,0.0,0.0014018096087676818,0.0034150672768253534,0.1314337816275359,0.18849449204406366
9,5,9,9,5,8,g,338161,393383,1.1633009128787766,14567,27932,10928,744,73541,166386,37357,6706,8,366289,1199,0,84,21067,2923,1813,0.0005491865174709961,13.113597307747387,0.10971815519765739,0.0,0.0011422199861301858,0.1266152200305314,0.0782450410900233,0.27035490605427975
9,5,9,9,4,9,k,221904,1532467,6.90599087893864,0,8678,37917,2658,0,28547,112488,31616,0,1350547,146553,4018,0,793,20458,10098,0,155.62883152800185,3.865100087032202,1.511662904439428,0,0.027778750831961328,0.18186828817296066,0.3193952429149798
9,5,9,9,3,9,k,479558,8264746,17.234090558389184,187980,62480,33745,2590,9732,41463,112512,29056,143,8081543,146839,209,0,1538,24960,9514,0.0007607192254495159,129.34607874519847,4.3514298414579935,0.0806949806949807,0.0,0.037093312109591686,0.22184300341296928,0.32743667400881055
9,5,9,9,3,9,k,830210,9198794,11.080080943375773,411051,97343,42275,3188,23481,79975,140167,32730,280,9017606,142257,1997,0,1510,24036,11108,0.0006811806807427789,92.63743669293117,3.365038438793613,0.6264115432873275,0.0,0.018880900281337917,0.17148116175704695,0.3393828292086771
9,5,9,9,2,9,k,432680,5023429,11.610032818711288,0,38438,50612,4038,1,135227,165500,38864,0,4805831,172761,4448,0,1250,27523,11616,0,125.02812321140539,3.413439500513712,1.1015354135710749,0.0,0.009243716121780413,0.1663021148036254,0.29888843145327293
9,5,9,9,5,6,g,490780,1269029,2.585739027670239,28800,63896,6935,515,76032,280384,29334,4884,0,1260824,839,0,121,191,4621,2433,0.0,19.732440215349943,0.1209805335255948,0.0,0.001591435185185185,0.0006812086281670852,0.15753051067021204,0.49815724815724816
9,5,9,9,5,5,g,462818,997112,2.154436517162254,51618,38168,6720,533,208409,116316,35692,5362,0,989181,2553,0,171,81,3624,1502,0.0,25.916500733598827,0.37991071428571427,0.0,0.000820501993675897,0.0006963788300835655,0.10153535806343159,0.2801193584483402
9,5,9,9,5,0,g,94794,9686,0.10217946283520055,0,3365,6756,659,0,25046,49279,9689,0,0,2315,5,0,4,4026,3336,0,0.0,0.3426583777383067,0.007587253414264037,0,0.00015970614070110996,0.08169808640597415,0.34430797811951697
9,5,9,9,5,1,g,65318,14676,0.22468538534554028,0,1688,6468,574,0,6079,39973,10536,0,0,2966,0,0,0,7529,4181,0,0.0,0.45856524427953,0.0,0,0.0,0.18835213769294273,0.3968299164768413
9,5,9,9,4,9,k,151163,3640085,24.080528965421433,0,7581,23335,1458,0,20712,77952,20125,0,3509360,103280,0,0,134,21015,6296,0,462.91518269357607,4.425969573601885,0.0,0,0.0064696794129007335,0.2695889778325123,0.31284472049689444
9,5,9,9,4,9,k,301784,3638129,12.055407178644328,0,22534,43791,3281,0,60664,136459,35055,0,3470969,137014,1,0,694,21527,7924,0,154.0325286234135,3.128816423466009,0.00030478512648582747,0,0.011440063299485692,0.1577543437955723,0.2260447867636571
9,5,9,9,3,9,k,592584,7805174,13.171422110620604,241793,92183,35568,3001,13298,54404,119736,32601,69,7631417,141205,0,0,1308,23037,8138,0.00028536806276443073,82.7855135979519,3.9700011246063878,0.0,0.0,0.024042349827218586,0.19239827620765684,0.24962424465507194
9,5,9,9,2,9,k,326642,5287988,16.188940797570428,0,24133,39338,2981,1,92334,135024,32831,0,5084512,167113,0,0,966,25263,10134,0,210.68710893796876,4.248131577609437,0.0,0.0,0.010462018324777438,0.18710007109847138,0.3086716822515306
9,5,9,9,5,2,g,159587,1764642,11.05755481336199,2340,20346,5939,194,20883,60922,45060,3903,0,1755536,1775,0,24,2224,2954,2129,0.0,86.28408532389659,0.29887186395015997,0.0,0.0011492601637695732,0.03650569580775418,0.06555703506435863,0.5454778375608507
9,5,9,9,5,4,g,263276,2791973,10.604737993588477,15490,18055,6254,565,47000,140973,29727,5212,0,2780450,8114,0,48,70,1940,1351,0.0,153.99889227360842,1.2974096578189958,0.0,0.0010212765957446808,0.0004965489845573266,0.06526053755844854,0.2592095165003837
9,5,9,9,5,3,g,276991,1801206,6.502760017473492,52680,25625,6040,188,81267,71931,35193,4067,0,1795673,0,0,189,1136,3087,1121,0.0,70.07504390243902,0.0,0.0,0.0023256672450071986,0.015792912652403,0.08771630722018584,0.27563314482419476
9,5,9,9,5,7,g,422953,2026936,4.792343357299747,19257,69884,6813,336,57776,218190,46498,4199,0,2018068,3946,0,200,129,3228,1365,0.0,28.877396829030964,0.5791868486716572,0.0,0.0034616449736914984,0.0005912278289564141,0.06942234074583853,0.32507739938080493
9,5,10,9,0,10,k,419915,5495546,13.087281949918436,7176,72247,56329,1881,49,112163,146519,23551,0,5409065,79631,0,0,339,5747,764,0.0,74.86906030700237,1.4136767917058708,0.0,0.0,0.003022387061687009,0.03922358192452856,0.032440236083393484
9,5,10,15,5,2,b,1450675,15711066,10.83017629724094,108834,329776,30844,0,938035,15336,27850,0,45,15710162,23,0,739,53,44,0,0.00041347373063564696,47.63888821503081,0.0007456879782129426,0,0.0007878170857164178,0.0034559207094418364,0.0015798922800718132,0
9,5,10,5,5,0,b,834982,17003049,20.3633719050231,57955,576699,43162,0,93817,26057,37292,0,18,17002534,91,0,303,11,92,0,0.0003105857993270641,29.482509940194106,0.0021083360363282518,0,0.0032296918468934202,0.00042215143723375675,0.0024670170545961602,0
9,5,10,5,5,0,b,875860,17089206,19.511344278766014,61341,606911,47225,0,95383,26170,38830,0,9,17088746,80,0,284,14,73,0,0.0001467207903359906,28.156922514174237,0.0016940179989412387,0,0.0029774697797301406,0.0005349636988918609,0.0018799896986865826,0
9,5,10,9,5,14,g,279286,3299,0.01181226413067608,21946,46499,15576,544,58342,90441,41626,4312,0,9,2080,0,11,1,1146,52,0.0,0.00019355254951719392,0.1335387776065742,0.0,0.0001885434164067053,1.1056932143607435e-05,0.027530870129246144,0.012059369202226345
9,5,10,9,0,10,k,322156,4185684,12.992724021902433,6178,50298,40511,1503,66,92662,111968,18970,0,4041439,130530,180,0,220,11296,2019,0.0,80.34989462801701,3.222087827997334,0.11976047904191617,0.0,0.002374220284474758,0.10088596741926265,0.10643120716921455
9,5,10,9,0,10,k,308767,4161225,13.476909773388996,5401,40112,42463,1716,24,76992,120681,21378,0,4009851,135301,398,0,429,13779,1467,0.0,99.96636916633426,3.1863269199067425,0.23193473193473194,0.0,0.005572007481296758,0.11417704526810352,0.06862194779680045
9,5,10,15,5,2,b,2329385,14978843,6.430385273366146,150251,747783,64572,0,1291457,35377,39945,0,2,14978613,0,0,122,73,33,0,1.3311059493780408e-05,20.030694733632618,0.0,0,9.446694702185206e-05,0.0020634875766741105,0.0008261359369132557,0
9,5,10,9,5,12,g,460760,636568,1.381560899383627,21180,60398,16042,130,159350,160568,41275,1817,0,630633,2874,0,109,92,2628,232,0.0,10.44128944667042,0.17915471886298467,0.0,0.0006840288672732978,0.000572965970803647,0.06367050272562083,0.12768299394606494
9,5,10,9,5,15,g,273753,3473,0.012686618959426929,28423,42178,13744,343,72336,74811,37392,4526,0,3,483,0,78,82,2443,384,0.0,7.112712788657593e-05,0.035142607683352735,0.0,0.0010783012607830126,0.0010960954939781583,0.06533483097988875,0.08484312859036677
9,5,10,9,2,10,k,209934,4108307,19.569517086322367,0,14244,37572,1777,0,27931,107900,20510,0,3561598,478136,1765,0,782,56966,9060,0,250.04198258916034,12.725859682742469,0.9932470455824424,0,0.02799756542909312,0.5279518072289157,0.4417357386640663
9,5,10,9,1,10,k,346120,4145113,11.97594186987172,127560,16343,35707,1200,42,42618,103716,18934,121,3624809,457861,962,0,1032,54531,5797,0.0009485732204452806,221.7958147218993,12.822723835662476,0.8016666666666666,0.0,0.02421512037167394,0.5257723012842763,0.3061687968733495
9,5,10,9,1,10,k,425692,4433367,10.414494517162643,168772,20391,42821,1833,44,54268,116424,21139,116,3875780,483606,3521,0,1780,57652,10912,0.0006873178015310596,190.07307145309204,11.293664323579552,1.9208947081287506,0.0,0.032800176899830474,0.4951899951899952,0.5162022801457022
9,5,10,9,1,10,k,805678,4457554,5.532674343844564,439247,60949,51298,1745,124,102588,128342,21385,150,3900256,478128,7673,0,1737,61931,7679,0.0003414935104849891,63.992124563159365,9.320597294241491,4.397134670487106,0.0,0.016931804889460757,0.48254663321438035,0.3590834697217676
9,5,10,9,5,11,g,567579,290301,0.5114724117699915,22382,36555,22384,269,151636,293446,37980,2927,2,192946,39725,0,621,48995,7600,412,8.935751943526048e-05,5.278238271098345,1.774705146533238,0.0,0.004095333561950988,0.16696427962896068,0.2001053185887309,0.14075845575674753
9,5,10,9,5,13,g,326826,604486,1.8495652120700312,19928,52853,12302,99,67841,140859,30657,2287,0,580045,12741,0,280,107,9696,1617,0.0,10.974684502298828,1.035685254430174,0.0,0.004127297651862443,0.0007596248731000505,0.31627360798512577,0.7070397901180586
9,5,10,9,5,8,g,273372,52957,0.19371771798135873,11647,21945,13369,589,87232,100133,34420,4037,0,0,40181,0,444,93,10930,1309,0.0,0.0,3.005535193357768,0.0,0.005089875275128393,0.0009287647428919537,0.31754793724578734,0.3242506811989101
9,5,10,9,5,9,g,627225,258553,0.41221730638925425,25587,42176,16390,378,164996,342099,31446,4153,0,156933,20824,1883,994,70800,4869,2250,0.0,3.7209076251896813,1.2705308114704088,4.981481481481482,0.006024388470023516,0.20695763507054976,0.15483686319404694,0.541777028653985
9,5,10,9,4,10,k,293502,3692210,12.579846133927537,0,37400,43609,1858,0,73654,115827,21154,0,3226205,400711,9373,0,1069,44533,10319,0,86.26216577540107,9.188722511408196,5.044671689989236,0,0.014513807804056806,0.38447857580702255,0.4878037250638177
9,5,10,9,3,10,k,542217,9343543,17.232110022371117,218533,76382,44435,2266,8673,46160,121779,23989,187,8870703,410561,0,0,2565,47664,11863,0.0008557060032123295,116.13603990468958,9.239585912006302,0.0,0.0,0.05556759098786829,0.3913975315941172,0.4945183208970778
9,5,10,9,3,10,k,743268,9670130,13.010287002803834,392499,93182,44141,2007,14689,54126,120506,22118,97,9192319,415051,2921,0,1733,48755,9254,0.0002471343876035353,98.64908458715203,9.402845427153894,1.4554060787244645,0.0,0.032017884196134945,0.4045856637843759,0.41839225969798355
9,5,10,9,2,10,k,191683,4332610,22.602995570812226,0,12039,35953,1732,0,21679,101447,18833,0,3844452,427475,3878,0,807,46748,9250,0,319.3331672065786,11.889828387060884,2.239030023094688,0,0.0372249642511186,0.4608120496416848,0.4911591355599214
9,5,10,9,5,2,g,216278,1219452,5.638354340247274,1783,63751,9299,204,13054,99367,26116,2704,0,1183287,26161,0,35,271,8285,1413,0.0,18.561073551787423,2.813313259490268,0.0,0.0026811705224452274,0.0027272635784515984,0.31723847449839176,0.5225591715976331
9,5,10,9,5,1,g,106314,41925,0.3943506969919296,0,4678,16409,458,0,36413,40617,7739,0,0,28578,0,0,0,10942,2405,0,0.0,1.7416052166493998,0.0,0,0.0,0.26939458847280695,0.3107636645561442
9,5,10,9,5,6,g,234202,372755,1.5915961435000554,36686,20404,12268,285,42844,84577,33251,3887,0,327161,31753,0,45,14,12690,1092,0.0,16.034159968633602,2.5882784479947833,0.0,0.0010503220987769582,0.00016552963571656596,0.3816426573636883,0.2809364548494983
9,5,10,9,5,4,g,188078,1392583,7.404284392645605,7961,32734,9365,461,26402,83408,23368,4379,0,1377313,4233,0,31,56,6976,3974,0.0,42.075914950815665,0.45200213561131874,0.0,0.0011741534732217255,0.0006713984270093995,0.2985279014036289,0.9075131308517926
9,5,10,9,4,10,k,359420,3915590,10.894190640476323,0,47940,51732,2364,0,98737,134326,24321,0,3414865,440683,7153,0,951,45225,6713,0,71.23206090947018,8.518576509703859,3.02580372250423,0,0.009631647710584685,0.3366809106204309,0.2760166111590806
9,5,10,9,4,10,k,139671,2366966,16.946724803287726,0,4911,25584,1110,0,17482,76563,14021,0,1944207,369312,1389,0,1254,41685,9119,0,395.8882101405009,14.435272045028142,1.2513513513513514,0,0.07173092323532776,0.5444535872418792,0.6503815705013908
9,5,10,9,3,10,k,556691,7603936,13.65916819204909,246150,87927,38476,1774,9568,41144,110981,20671,81,7149415,394555,5839,0,1022,41769,11255,0.0003290676416819013,81.31080327999364,10.254574280070694,3.2914317925591883,0.0,0.02483958778922808,0.3763617195736207,0.5444826084853176
9,5,10,9,2,10,k,322509,4600776,14.265573983981842,14,28741,56605,2659,0,51885,154498,28107,0,4078148,460717,523,0,2459,49682,9247,0.0,141.89304477923523,8.139157318258105,0.1966904851447913,0,0.047393273585814785,0.321570505767065,0.32899277759988615
9,5,10,9,5,3,g,191460,843700,4.406664577457432,17130,53510,11851,164,19358,59538,26998,2911,0,818508,15692,0,19,473,8185,823,0.0,15.296355821341805,1.3241076702387984,0.0,0.0009815063539621862,0.007944506029762505,0.30317060523001704,0.282720714531089
9,5,10,9,5,0,g,62131,23704,0.38151647325811594,19,2010,10947,560,0,12918,28617,7060,0,0,12442,0,0,4,8353,2905,0.0,0.0,1.1365670960080387,0.0,0,0.0003096454559529339,0.2918894363490233,0.4114730878186969
9,5,10,9,5,7,g,374958,381746,1.0181033609097552,39998,26840,21285,226,115867,117677,49930,3135,0,321588,46517,0,195,67,12939,440,0.0,11.98166915052161,2.185435752877613,0.0,0.0016829640881355348,0.0005693550991272722,0.25914279991988787,0.14035087719298245
9,5,10,9,5,5,g,300447,601530,2.0021168458996095,24542,75485,12977,501,81425,65158,36018,4341,0,581801,9618,442,61,22,6934,2652,0.0,7.707504802278598,0.7411574323803652,0.8822355289421158,0.000749155664722137,0.00033764081156573253,0.192514853684269,0.6109191430545957
9,5,11,9,0,11,k,374589,6132134,16.370299181235968,24358,44495,58471,1617,77,82233,134702,28636,0,6109851,18219,0,0,189,3010,865,0.0,137.31545117428925,0.3115903610336748,0.0,0.0,0.002298347378789537,0.02234562218823774,0.03020673278390837
9,5,11,15,5,3,b,1288416,17279941,13.41177150858108,130941,324592,25293,0,762197,16535,28858,0,47,17278943,43,0,794,67,47,0,0.00035894028608304503,53.232806107359394,0.001700075119598308,0,0.0010417254331885326,0.004052010885999395,0.0016286644951140066,0
9,5,11,5,5,1,b,771967,18750617,24.28940226719536,44142,521034,56527,0,83741,22546,43977,0,7,18750145,67,0,287,45,66,0,0.0001585791309863622,35.98641355458569,0.0011852742937003555,0,0.0034272339714118533,0.001995919453561607,0.0015007845009891534,0
9,5,11,5,5,1,b,851441,18908412,22.207542272453406,44408,594226,60132,0,83937,26678,42060,0,8,18908054,51,0,240,41,18,0,0.0001801477211313277,31.81963428055992,0.000848134104969068,0,0.002859287322634833,0.0015368468400929604,0.00042796005706134097,0
9,5,11,9,5,13,g,571827,1435631,2.510603731548178,26675,89748,19175,173,100330,292761,41134,1831,0,1434865,0,0,25,58,537,146,0.0,15.987710032535544,0.0,0.0,0.0002491777135453005,0.00019811381980523363,0.01305489376185151,0.0797378481703987
